timestamp, index, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%]
2026/08/20 14:56:54.178, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:54.178, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:55.181, 0, NVIDIA L40S, 18451 MiB, 46068 MiB, 76 %
2026/08/20 14:56:55.181, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:55.181, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:56.182, 0, NVIDIA L40S, 18451 MiB, 46068 MiB, 76 %
2026/08/20 14:56:56.182, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:56.182, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:57.182, 0, NVIDIA L40S, 18451 MiB, 46068 MiB, 75 %
2026/08/20 14:56:57.182, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:57.182, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:58.183, 0, NVIDIA L40S, 18451 MiB, 46068 MiB, 79 %
2026/08/20 14:56:58.183, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:58.183, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:59.184, 0, NVIDIA L40S, 18451 MiB, 46068 MiB, 62 %
2026/08/20 14:56:59.184, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:59.184, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:00.186, 0, NVIDIA L40S, 18451 MiB, 46068 MiB, 74 %
2026/08/20 14:57:00.186, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:00.186, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:01.186, 0, NVIDIA L40S, 18451 MiB, 46068 MiB, 76 %
2026/08/20 14:57:01.187, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
